         E      Sigma
8.247754e+001 2.194995e+015
8.248753e+001 2.196058e+015
8.249752e+001 2.197124e+015
8.250751e+001 2.198195e+015
8.251750e+001 2.199270e+015
8.252749e+001 2.200348e+015
8.253748e+001 2.201431e+015
8.254747e+001 2.202517e+015
8.255746e+001 2.203608e+015
8.256745e+001 2.204702e+015
8.257744e+001 2.205801e+015
8.258743e+001 2.206903e+015
8.259742e+001 2.208009e+015
8.260741e+001 2.209120e+015
8.261740e+001 2.210234e+015
8.262739e+001 2.211352e+015
8.263738e+001 2.212474e+015
8.264737e+001 2.213601e+015
8.265736e+001 2.214731e+015
8.266735e+001 2.215865e+015
8.267734e+001 2.217003e+015
8.268733e+001 2.218145e+015
8.269732e+001 2.219291e+015
8.270731e+001 2.220441e+015
8.271730e+001 2.221595e+015
8.272729e+001 2.222753e+015
8.273728e+001 2.223914e+015
8.274727e+001 2.225080e+015
8.275726e+001 2.226250e+015
8.276725e+001 2.227424e+015
8.277724e+001 2.228601e+015
8.278723e+001 2.229783e+015
8.279722e+001 2.230968e+015
8.280721e+001 2.232158e+015
8.281720e+001 2.233351e+015
8.282719e+001 2.234548e+015
8.283718e+001 2.235750e+015
8.284717e+001 2.236955e+015
8.285716e+001 2.238164e+015
8.286715e+001 2.239377e+015
8.287714e+001 2.240594e+015
8.288713e+001 2.241815e+015
8.289712e+001 2.243040e+015
8.290711e+001 2.244268e+015
8.291710e+001 2.245501e+015
8.292709e+001 2.246737e+015
8.293708e+001 2.247978e+015
8.294707e+001 2.249222e+015
8.295706e+001 2.250471e+015
8.296705e+001 2.251723e+015
8.297704e+001 2.252979e+015
8.298703e+001 2.254239e+015
8.299702e+001 2.255503e+015
8.300701e+001 2.256770e+015
8.301700e+001 2.258042e+015
8.302699e+001 2.259317e+015
8.303698e+001 2.260597e+015
8.304697e+001 2.261880e+015
8.305696e+001 2.263167e+015
8.306695e+001 2.264458e+015
8.307694e+001 2.265753e+015
8.308693e+001 2.267051e+015
8.309692e+001 2.268354e+015
8.310691e+001 2.269660e+015
8.311690e+001 2.270970e+015
8.312689e+001 2.272284e+015
8.313688e+001 2.273602e+015
8.314687e+001 2.274924e+015
8.315686e+001 2.276249e+015
8.316685e+001 2.277579e+015
8.317684e+001 2.278912e+015
8.318683e+001 2.280248e+015
8.319682e+001 2.281589e+015
8.320681e+001 2.282933e+015
8.321680e+001 2.284282e+015
8.322679e+001 2.285633e+015
8.323678e+001 2.286989e+015
8.324677e+001 2.288349e+015
8.325676e+001 2.289712e+015
8.326675e+001 2.291079e+015
8.327674e+001 2.292449e+015
8.328673e+001 2.293824e+015
8.329672e+001 2.295202e+015
8.330671e+001 2.296584e+015
8.331670e+001 2.297969e+015
8.332669e+001 2.299358e+015
8.333668e+001 2.300751e+015
8.334667e+001 2.302148e+015
8.335666e+001 2.303548e+015
8.336665e+001 2.304952e+015
8.337664e+001 2.306360e+015
8.338663e+001 2.307771e+015
8.339662e+001 2.309186e+015
8.340661e+001 2.310604e+015
8.341660e+001 2.312026e+015
8.342659e+001 2.313452e+015
8.343658e+001 2.314881e+015
8.344657e+001 2.316314e+015
8.345656e+001 2.317750e+015
8.346655e+001 2.319190e+015
8.347654e+001 2.320634e+015
8.348653e+001 2.322081e+015
8.349652e+001 2.323532e+015
8.350651e+001 2.324986e+015
8.351650e+001 2.326444e+015
8.352649e+001 2.327905e+015
8.353648e+001 2.329369e+015
8.354647e+001 2.330838e+015
8.355646e+001 2.332309e+015
8.356645e+001 2.333784e+015
8.357644e+001 2.335263e+015
8.358643e+001 2.336745e+015
8.359642e+001 2.338230e+015
8.360641e+001 2.339719e+015
8.361640e+001 2.341211e+015
8.362639e+001 2.342706e+015
8.363638e+001 2.344205e+015
8.364637e+001 2.345708e+015
8.365636e+001 2.347213e+015
8.366635e+001 2.348722e+015
8.367634e+001 2.350234e+015
8.368633e+001 2.351750e+015
8.369632e+001 2.353269e+015
8.370631e+001 2.354791e+015
8.371630e+001 2.356316e+015
8.372629e+001 2.357845e+015
8.373628e+001 2.359377e+015
8.374627e+001 2.360912e+015
8.375626e+001 2.362450e+015
8.376625e+001 2.363991e+015
8.377624e+001 2.365536e+015
8.378623e+001 2.367084e+015
8.379622e+001 2.368635e+015
8.380621e+001 2.370188e+015
8.381620e+001 2.371746e+015
8.382619e+001 2.373306e+015
8.383618e+001 2.374869e+015
8.384617e+001 2.376435e+015
8.385616e+001 2.378005e+015
8.386615e+001 2.379577e+015
8.387614e+001 2.381152e+015
8.388613e+001 2.382731e+015
8.389612e+001 2.384312e+015
8.390611e+001 2.385896e+015
8.391610e+001 2.387483e+015
8.392609e+001 2.389073e+015
8.393608e+001 2.390666e+015
8.394607e+001 2.392262e+015
8.395606e+001 2.393861e+015
8.396605e+001 2.395462e+015
8.397604e+001 2.397067e+015
8.398603e+001 2.398674e+015
8.399602e+001 2.400283e+015
8.400601e+001 2.401896e+015
8.401600e+001 2.403511e+015
8.402599e+001 2.405129e+015
8.403598e+001 2.406750e+015
8.404597e+001 2.408374e+015
8.405596e+001 2.410000e+015
8.406595e+001 2.411628e+015
8.407594e+001 2.413260e+015
8.408593e+001 2.414893e+015
8.409592e+001 2.416530e+015
8.410591e+001 2.418169e+015
8.411590e+001 2.419810e+015
8.412589e+001 2.421454e+015
8.413588e+001 2.423100e+015
8.414587e+001 2.424749e+015
8.415586e+001 2.426400e+015
8.416585e+001 2.428054e+015
8.417584e+001 2.429710e+015
8.418583e+001 2.431368e+015
8.419582e+001 2.433029e+015
8.420581e+001 2.434692e+015
8.421580e+001 2.436357e+015
8.422579e+001 2.438025e+015
8.423578e+001 2.439694e+015
8.424577e+001 2.441366e+015
8.425576e+001 2.443040e+015
8.426575e+001 2.444716e+015
8.427574e+001 2.446394e+015
8.428573e+001 2.448075e+015
8.429572e+001 2.449757e+015
8.430571e+001 2.451442e+015
8.431570e+001 2.453128e+015
8.432569e+001 2.454816e+015
8.433568e+001 2.456507e+015
8.434567e+001 2.458199e+015
8.435566e+001 2.459893e+015
8.436565e+001 2.461589e+015
8.437564e+001 2.463287e+015
8.438563e+001 2.464986e+015
8.439562e+001 2.466688e+015
8.440561e+001 2.468391e+015
8.441560e+001 2.470096e+015
8.442559e+001 2.471802e+015
8.443558e+001 2.473510e+015
8.444557e+001 2.475220e+015
8.445556e+001 2.476931e+015
8.446555e+001 2.478644e+015
8.447554e+001 2.480358e+015
8.448553e+001 2.482074e+015
8.449552e+001 2.483792e+015
8.450551e+001 2.485510e+015
8.451550e+001 2.487230e+015
8.452549e+001 2.488952e+015
8.453548e+001 2.490675e+015
8.454547e+001 2.492399e+015
8.455546e+001 2.494124e+015
8.456545e+001 2.495850e+015
8.457544e+001 2.497578e+015
8.458543e+001 2.499307e+015
8.459542e+001 2.501037e+015
8.460541e+001 2.502768e+015
8.461540e+001 2.504500e+015
8.462539e+001 2.506233e+015
8.463538e+001 2.507967e+015
8.464537e+001 2.509702e+015
8.465536e+001 2.511438e+015
8.466535e+001 2.513175e+015
8.467534e+001 2.514912e+015
8.468533e+001 2.516651e+015
8.469532e+001 2.518390e+015
8.470531e+001 2.520130e+015
8.471530e+001 2.521870e+015
8.472529e+001 2.523611e+015
8.473528e+001 2.525353e+015
8.474527e+001 2.527095e+015
8.475526e+001 2.528838e+015
8.476525e+001 2.530581e+015
8.477524e+001 2.532324e+015
8.478523e+001 2.534068e+015
8.479522e+001 2.535813e+015
8.480521e+001 2.537557e+015
8.481520e+001 2.539302e+015
8.482519e+001 2.541047e+015
8.483518e+001 2.542793e+015
8.484517e+001 2.544538e+015
8.485516e+001 2.546284e+015
8.486515e+001 2.548029e+015
8.487514e+001 2.549775e+015
8.488513e+001 2.551521e+015
8.489512e+001 2.553266e+015
8.490511e+001 2.555011e+015
8.491510e+001 2.556757e+015
8.492509e+001 2.558502e+015
8.493508e+001 2.560246e+015
8.494507e+001 2.561991e+015
8.495506e+001 2.563735e+015
8.496505e+001 2.565479e+015
8.497504e+001 2.567222e+015
8.498503e+001 2.568965e+015
8.499502e+001 2.570707e+015
8.500501e+001 2.572449e+015
8.501500e+001 2.574190e+015
8.502499e+001 2.575930e+015
8.503498e+001 2.577670e+015
8.504497e+001 2.579409e+015
8.505496e+001 2.581147e+015
8.506495e+001 2.582885e+015
8.507494e+001 2.584621e+015
8.508493e+001 2.586356e+015
8.509492e+001 2.588091e+015
8.510491e+001 2.589824e+015
8.511490e+001 2.591556e+015
8.512489e+001 2.593288e+015
8.513488e+001 2.595017e+015
8.514487e+001 2.596746e+015
8.515486e+001 2.598473e+015
8.516485e+001 2.600199e+015
8.517484e+001 2.601924e+015
8.518483e+001 2.603647e+015
8.519482e+001 2.605369e+015
8.520481e+001 2.607089e+015
8.521480e+001 2.608807e+015
8.522479e+001 2.610524e+015
8.523478e+001 2.612239e+015
8.524477e+001 2.613953e+015
8.525476e+001 2.615664e+015
8.526475e+001 2.617374e+015
8.527474e+001 2.619081e+015
8.528473e+001 2.620787e+015
8.529472e+001 2.622491e+015
8.530471e+001 2.624192e+015
8.531470e+001 2.625892e+015
8.532469e+001 2.627589e+015
8.533468e+001 2.629284e+015
8.534467e+001 2.630976e+015
8.535466e+001 2.632667e+015
8.536465e+001 2.634355e+015
8.537464e+001 2.636040e+015
8.538463e+001 2.637723e+015
8.539462e+001 2.639403e+015
8.540461e+001 2.641081e+015
8.541460e+001 2.642756e+015
8.542459e+001 2.644428e+015
8.543458e+001 2.646097e+015
8.544457e+001 2.647764e+015
8.545456e+001 2.649427e+015
8.546455e+001 2.651088e+015
8.547454e+001 2.652745e+015
8.548453e+001 2.654399e+015
8.549452e+001 2.656051e+015
8.550451e+001 2.657699e+015
8.551450e+001 2.659343e+015
8.552449e+001 2.660985e+015
8.553448e+001 2.662623e+015
8.554447e+001 2.664257e+015
8.555446e+001 2.665888e+015
8.556445e+001 2.667516e+015
8.557444e+001 2.669139e+015
8.558443e+001 2.670759e+015
8.559442e+001 2.672376e+015
8.560441e+001 2.673988e+015
8.561440e+001 2.675597e+015
8.562439e+001 2.677201e+015
8.563438e+001 2.678802e+015
8.564437e+001 2.680399e+015
8.565436e+001 2.681991e+015
8.566435e+001 2.683579e+015
8.567434e+001 2.685164e+015
8.568433e+001 2.686743e+015
8.569432e+001 2.688319e+015
8.570431e+001 2.689890e+015
8.571430e+001 2.691456e+015
8.572429e+001 2.693018e+015
8.573428e+001 2.694575e+015
8.574427e+001 2.696128e+015
8.575426e+001 2.697675e+015
8.576425e+001 2.699218e+015
8.577424e+001 2.700757e+015
8.578423e+001 2.702290e+015
8.579422e+001 2.703818e+015
8.580421e+001 2.705341e+015
8.581420e+001 2.706859e+015
8.582419e+001 2.708372e+015
8.583418e+001 2.709880e+015
8.584417e+001 2.711382e+015
8.585416e+001 2.712879e+015
8.586415e+001 2.714370e+015
8.587414e+001 2.715856e+015
8.588413e+001 2.717337e+015
8.589412e+001 2.718811e+015
8.590411e+001 2.720280e+015
8.591410e+001 2.721744e+015
8.592409e+001 2.723201e+015
8.593408e+001 2.724653e+015
8.594407e+001 2.726098e+015
8.595406e+001 2.727538e+015
8.596405e+001 2.728972e+015
8.597404e+001 2.730399e+015
8.598403e+001 2.731820e+015
8.599402e+001 2.733235e+015
8.600401e+001 2.734644e+015
8.601400e+001 2.736046e+015
8.602399e+001 2.737441e+015
8.603398e+001 2.738831e+015
8.604397e+001 2.740213e+015
8.605396e+001 2.741589e+015
8.606395e+001 2.742958e+015
8.607394e+001 2.744321e+015
8.608393e+001 2.745676e+015
8.609392e+001 2.747025e+015
8.610391e+001 2.748366e+015
8.611390e+001 2.749701e+015
8.612389e+001 2.751028e+015
8.613388e+001 2.752349e+015
8.614387e+001 2.753662e+015
8.615386e+001 2.754967e+015
8.616385e+001 2.756266e+015
8.617384e+001 2.757557e+015
8.618383e+001 2.758840e+015
8.619382e+001 2.760116e+015
8.620381e+001 2.761384e+015
8.621380e+001 2.762645e+015
8.622379e+001 2.763898e+015
8.623378e+001 2.765143e+015
8.624377e+001 2.766380e+015
8.625376e+001 2.767609e+015
8.626375e+001 2.768830e+015
8.627374e+001 2.770043e+015
8.628373e+001 2.771248e+015
8.629372e+001 2.772445e+015
8.630371e+001 2.773633e+015
8.631370e+001 2.774814e+015
8.632369e+001 2.775985e+015
8.633368e+001 2.777149e+015
8.634367e+001 2.778304e+015
8.635366e+001 2.779450e+015
8.636365e+001 2.780587e+015
8.637364e+001 2.781716e+015
8.638363e+001 2.782836e+015
8.639362e+001 2.783948e+015
8.640361e+001 2.785050e+015
8.641360e+001 2.786144e+015
8.642359e+001 2.787228e+015
8.643358e+001 2.788304e+015
8.644357e+001 2.789370e+015
8.645356e+001 2.790427e+015
8.646355e+001 2.791475e+015
8.647354e+001 2.792514e+015
8.648353e+001 2.793543e+015
8.649352e+001 2.794563e+015
8.650351e+001 2.795573e+015
8.651350e+001 2.796574e+015
8.652349e+001 2.797565e+015
8.653348e+001 2.798547e+015
8.654347e+001 2.799518e+015
8.655346e+001 2.800480e+015
8.656345e+001 2.801433e+015
8.657344e+001 2.802375e+015
8.658343e+001 2.803307e+015
8.659342e+001 2.804230e+015
8.660341e+001 2.805142e+015
8.661340e+001 2.806044e+015
8.662339e+001 2.806936e+015
8.663338e+001 2.807818e+015
8.664337e+001 2.808689e+015
8.665336e+001 2.809550e+015
8.666335e+001 2.810401e+015
8.667334e+001 2.811241e+015
8.668333e+001 2.812071e+015
8.669332e+001 2.812890e+015
8.670331e+001 2.813699e+015
8.671330e+001 2.814497e+015
8.672329e+001 2.815284e+015
8.673328e+001 2.816061e+015
8.674327e+001 2.816826e+015
8.675326e+001 2.817581e+015
8.676325e+001 2.818325e+015
8.677324e+001 2.819058e+015
8.678323e+001 2.819779e+015
8.679322e+001 2.820490e+015
8.680321e+001 2.821190e+015
8.681320e+001 2.821878e+015
8.682319e+001 2.822555e+015
8.683318e+001 2.823221e+015
8.684317e+001 2.823876e+015
8.685316e+001 2.824519e+015
8.686315e+001 2.825151e+015
8.687314e+001 2.825771e+015
8.688313e+001 2.826380e+015
8.689312e+001 2.826977e+015
8.690311e+001 2.827563e+015
8.691310e+001 2.828137e+015
8.692309e+001 2.828699e+015
8.693308e+001 2.829250e+015
8.694307e+001 2.829789e+015
8.695306e+001 2.830316e+015
8.696305e+001 2.830831e+015
8.697304e+001 2.831334e+015
8.698303e+001 2.831825e+015
8.699302e+001 2.832305e+015
8.700301e+001 2.832772e+015
8.701300e+001 2.833227e+015
8.702299e+001 2.833670e+015
8.703298e+001 2.834101e+015
8.704297e+001 2.834520e+015
8.705296e+001 2.834926e+015
8.706295e+001 2.835321e+015
8.707294e+001 2.835702e+015
8.708293e+001 2.836072e+015
8.709292e+001 2.836429e+015
8.710291e+001 2.836774e+015
8.711290e+001 2.837106e+015
8.712289e+001 2.837426e+015
8.713288e+001 2.837733e+015
8.714287e+001 2.838028e+015
8.715286e+001 2.838310e+015
8.716285e+001 2.838580e+015
8.717284e+001 2.838837e+015
8.718283e+001 2.839081e+015
8.719282e+001 2.839313e+015
8.720281e+001 2.839532e+015
8.721280e+001 2.839738e+015
8.722279e+001 2.839931e+015
8.723278e+001 2.840111e+015
8.724277e+001 2.840279e+015
8.725276e+001 2.840433e+015
8.726275e+001 2.840575e+015
8.727274e+001 2.840704e+015
8.728273e+001 2.840820e+015
8.729272e+001 2.840923e+015
8.730271e+001 2.841013e+015
8.731270e+001 2.841089e+015
8.732269e+001 2.841153e+015
8.733268e+001 2.841204e+015
8.734267e+001 2.841241e+015
8.735266e+001 2.841266e+015
8.736265e+001 2.841277e+015
8.737264e+001 2.841275e+015
8.738263e+001 2.841260e+015
8.739262e+001 2.841232e+015
8.740261e+001 2.841191e+015
8.741260e+001 2.841136e+015
8.742259e+001 2.841068e+015
8.743258e+001 2.840987e+015
8.744257e+001 2.840893e+015
8.745256e+001 2.840785e+015
8.746255e+001 2.840664e+015
8.747254e+001 2.840529e+015
8.748253e+001 2.840382e+015
8.749252e+001 2.840220e+015
8.750251e+001 2.840046e+015
8.751250e+001 2.839858e+015
8.752249e+001 2.839657e+015
8.753248e+001 2.839442e+015
8.754247e+001 2.839214e+015
8.755246e+001 2.838973e+015
8.756245e+001 2.838718e+015
8.757244e+001 2.838450e+015
8.758243e+001 2.838168e+015
8.759242e+001 2.837873e+015
8.760241e+001 2.837564e+015
8.761240e+001 2.837242e+015
8.762239e+001 2.836907e+015
8.763238e+001 2.836558e+015
8.764237e+001 2.836195e+015
8.765236e+001 2.835819e+015
8.766235e+001 2.835430e+015
8.767234e+001 2.835027e+015
8.768233e+001 2.834611e+015
8.769232e+001 2.834181e+015
8.770231e+001 2.833738e+015
8.771230e+001 2.833281e+015
8.772229e+001 2.832811e+015
8.773228e+001 2.832328e+015
8.774227e+001 2.831831e+015
8.775226e+001 2.831320e+015
8.776225e+001 2.830796e+015
8.777224e+001 2.830259e+015
8.778223e+001 2.829708e+015
8.779222e+001 2.829144e+015
8.780221e+001 2.828566e+015
8.781220e+001 2.827976e+015
8.782219e+001 2.827371e+015
8.783218e+001 2.826753e+015
8.784217e+001 2.826122e+015
8.785216e+001 2.825478e+015
8.786215e+001 2.824820e+015
8.787214e+001 2.824149e+015
8.788213e+001 2.823464e+015
8.789212e+001 2.822767e+015
8.790211e+001 2.822055e+015
8.791210e+001 2.821331e+015
8.792209e+001 2.820593e+015
8.793208e+001 2.819843e+015
8.794207e+001 2.819078e+015
8.795206e+001 2.818301e+015
8.796205e+001 2.817511e+015
8.797204e+001 2.816707e+015
8.798203e+001 2.815890e+015
8.799202e+001 2.815060e+015
8.800201e+001 2.814217e+015
8.801200e+001 2.813361e+015
8.802199e+001 2.812492e+015
8.803198e+001 2.811609e+015
8.804197e+001 2.810714e+015
8.805196e+001 2.809806e+015
8.806195e+001 2.808884e+015
8.807194e+001 2.807950e+015
8.808193e+001 2.807003e+015
8.809192e+001 2.806043e+015
8.810191e+001 2.805070e+015
8.811190e+001 2.804084e+015
8.812189e+001 2.803085e+015
8.813188e+001 2.802074e+015
8.814187e+001 2.801050e+015
8.815186e+001 2.800013e+015
8.816185e+001 2.798963e+015
8.817184e+001 2.797901e+015
8.818183e+001 2.796826e+015
8.819182e+001 2.795738e+015
8.820181e+001 2.794638e+015
8.821180e+001 2.793526e+015
8.822179e+001 2.792401e+015
8.823178e+001 2.791263e+015
8.824177e+001 2.790113e+015
8.825176e+001 2.788950e+015
8.826175e+001 2.787776e+015
8.827174e+001 2.786588e+015
8.828173e+001 2.785389e+015
8.829172e+001 2.784177e+015
8.830171e+001 2.782953e+015
8.831170e+001 2.781717e+015
8.832169e+001 2.780469e+015
8.833168e+001 2.779208e+015
8.834167e+001 2.777936e+015
8.835166e+001 2.776652e+015
8.836165e+001 2.775355e+015
8.837164e+001 2.774047e+015
8.838163e+001 2.772727e+015
8.839162e+001 2.771394e+015
8.840161e+001 2.770050e+015
8.841160e+001 2.768695e+015
8.842159e+001 2.767327e+015
8.843158e+001 2.765948e+015
8.844157e+001 2.764557e+015
8.845156e+001 2.763155e+015
8.846155e+001 2.761741e+015
8.847154e+001 2.760316e+015
8.848153e+001 2.758879e+015
8.849152e+001 2.757431e+015
8.850151e+001 2.755971e+015
8.851150e+001 2.754500e+015
8.852149e+001 2.753018e+015
8.853148e+001 2.751524e+015
8.854147e+001 2.750020e+015
8.855146e+001 2.748504e+015
8.856145e+001 2.746977e+015
8.857144e+001 2.745440e+015
8.858143e+001 2.743891e+015
8.859142e+001 2.742331e+015
8.860141e+001 2.740761e+015
8.861140e+001 2.739179e+015
8.862139e+001 2.737587e+015
8.863138e+001 2.735984e+015
8.864137e+001 2.734371e+015
8.865136e+001 2.732747e+015
8.866135e+001 2.731112e+015
8.867134e+001 2.729467e+015
8.868133e+001 2.727811e+015
8.869132e+001 2.726145e+015
8.870131e+001 2.724469e+015
8.871130e+001 2.722783e+015
8.872129e+001 2.721086e+015
8.873128e+001 2.719379e+015
8.874127e+001 2.717662e+015
8.875126e+001 2.715935e+015
8.876125e+001 2.714197e+015
8.877124e+001 2.712450e+015
8.878123e+001 2.710693e+015
8.879122e+001 2.708927e+015
8.880121e+001 2.707150e+015
8.881120e+001 2.705364e+015
8.882119e+001 2.703568e+015
8.883118e+001 2.701762e+015
8.884117e+001 2.699947e+015
8.885116e+001 2.698123e+015
8.886115e+001 2.696289e+015
8.887114e+001 2.694445e+015
8.888113e+001 2.692593e+015
8.889112e+001 2.690731e+015
8.890111e+001 2.688860e+015
8.891110e+001 2.686979e+015
8.892109e+001 2.685090e+015
8.893108e+001 2.683192e+015
8.894107e+001 2.681285e+015
8.895106e+001 2.679368e+015
8.896105e+001 2.677444e+015
8.897104e+001 2.675510e+015
8.898103e+001 2.673568e+015
8.899102e+001 2.671617e+015
8.900101e+001 2.669657e+015
8.901100e+001 2.667689e+015
8.902099e+001 2.665712e+015
8.903098e+001 2.663727e+015
8.904097e+001 2.661734e+015
8.905096e+001 2.659733e+015
8.906095e+001 2.657723e+015
8.907094e+001 2.655705e+015
8.908093e+001 2.653679e+015
8.909092e+001 2.651645e+015
8.910091e+001 2.649603e+015
8.911090e+001 2.647553e+015
8.912089e+001 2.645496e+015
8.913088e+001 2.643430e+015
8.914087e+001 2.641357e+015
8.915086e+001 2.639277e+015
8.916085e+001 2.637188e+015
8.917084e+001 2.635092e+015
8.918083e+001 2.632989e+015
8.919082e+001 2.630879e+015
8.920081e+001 2.628761e+015
8.921080e+001 2.626635e+015
8.922079e+001 2.624503e+015
8.923078e+001 2.622363e+015
8.924077e+001 2.620217e+015
